SignalType,Xsections,N_orig,Group,CustomJson,EOSDirectory
#DisplacedSUSY_StopToBL_M-800_CTau-1_,0.0283338,89780,BLCTau1uujj800,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#DisplacedSUSY_StopToBL_M-800_CTau-10_,0.0283338,89494,BLCTau10uujj800,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#DisplacedSUSY_StopToBL_M-800_CTau-100_,0.0283338,89809,BLCTau100uujj800,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#DisplacedSUSY_StopToBL_M-800_CTau-1000_,0.0283338,89730,BLCTau1000uujj800,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#DisplacedSUSY_StopToBL_M-900_CTau-1_,0.0128895,89878,BLCTau1uujj900,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#DisplacedSUSY_StopToBL_M-900_CTau-10_,0.0128895,89637,BLCTau10uujj900,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#DisplacedSUSY_StopToBL_M-900_CTau-100_,0.0128895,88936,BLCTau100uujj900,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#DisplacedSUSY_StopToBL_M-900_CTau-1000_,0.0128895,89719,BLCTau1000uujj900,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#DisplacedSUSY_StopToBL_M-1000_CTau-1_,0.00615134,90000,BLCTau1uujj1000,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#DisplacedSUSY_StopToBL_M-1000_CTau-10_,0.00615134,89724,BLCTau10uujj1000,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#DisplacedSUSY_StopToBL_M-1000_CTau-100_,0.00615134,89771,BLCTau100uujj1000,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#DisplacedSUSY_StopToBL_M-1000_CTau-1000_,0.00615134,89230,BLCTau1000uujj1000,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#DisplacedSUSY_StopToBL_M-1100_CTau-1_,0.00307413,89863,BLCTau1uujj1100,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#DisplacedSUSY_StopToBL_M-1100_CTau-10_,0.00307413,90000,BLCTau10uujj1100,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#DisplacedSUSY_StopToBL_M-1100_CTau-100_,0.00307413,88992,BLCTau100uujj1100,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#DisplacedSUSY_StopToBL_M-1100_CTau-1000_,0.00307413,89742,BLCTau1000uujj1100,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#DisplacedSUSY_StopToBL_M-1200_CTau-1_,0.00159844,90000,BLCTau1uujj1200,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#DisplacedSUSY_StopToBL_M-1200_CTau-10_,0.00159844,89836,BLCTau10uujj1200,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#DisplacedSUSY_StopToBL_M-1200_CTau-100_,0.00159844,90000,BLCTau100uujj1200,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#DisplacedSUSY_StopToBL_M-1200_CTau-1000_,0.00159844,90000,BLCTau1000uujj1200,0,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/
#Data
SingleMuon_Run2016B-17Jul2018,1,1,SingleMuData,Cert_271036-284044_13TeV_23Sep2016ReReco_Collisions16_JSON.txt,/store/group/phys_exotica/leptonsPlusJets/LQ/customNano/scooper/SingleMuon/
